processId,threadId,parentProcessId,userId,mountNamespace,argsNum,returnValue,sus_label
84930,3130,361,74,20,7,1,1
42914,851,3165,1268,1,3,0,0
28693,593,3208,1516,5,0,0,0
50500,2607,130,54,15,12,0,1
10127,281,1759,1221,1,3,0,0
49868,439,1569,1258,4,3,0,0
24289,325,2744,1390,9,4,0,0
19058,787,3675,1143,7,4,0,0
30320,416,4899,1601,9,2,0,0
31586,445,6148,1679,7,2,0,0
13504,749,9295,1177,5,0,0,0
41818,349,9014,1671,3,3,0,0
83781,3804,417,88,35,12,-1,1
21662,888,2542,1712,5,1,0,0
39158,534,6456,1144,9,0,0,0
47820,89,7611,1416,5,1,0,0
16525,485,6010,1905,2,3,0,0
20994,751,5573,1854,9,1,0,0
26611,383,5749,1723,5,2,0,0
98296,1845,465,29,35,6,0,1
33265,254,2635,1278,2,1,0,0
41461,127,712,1919,9,1,0,0
44323,420,8104,1411,2,3,1,0
23473,155,6335,1179,4,2,0,0
18850,639,6239,1463,1,1,0,0
61017,3753,438,9,24,14,1,1
13808,22,3629,1702,9,0,0,0
48295,295,8675,1489,3,0,0,0
29228,230,2415,1466,5,1,0,0
14121,13,7580,1949,1,4,0,0
59145,1071,206,76,19,12,-1,1
31987,73,1907,1812,6,0,0,0
44642,137,1321,1840,5,2,0,0
5809,5,8816,1472,8,3,0,0
7645,993,3293,1085,6,3,0,0
6704,726,3239,1398,6,2,0,0
11837,481,3392,1718,7,2,0,0
23420,407,9808,1698,3,4,0,0
10435,568,4449,1145,7,0,0,0
38504,147,3624,1458,8,3,0,0
52788,3378,162,80,14,10,-1,1
49845,911,886,1674,8,1,0,0
24710,10,9127,1364,4,0,0,0
80027,1869,366,89,32,14,0,1
2542,102,9797,1890,8,3,0,0
31254,6,7792,1651,6,0,0,0
3139,758,3617,1497,6,4,0,0
27143,414,8479,1917,8,4,0,0
71077,2011,228,85,36,14,0,1
20694,197,9766,1964,1,0,0,0
46379,366,1095,1524,7,0,0,0
3356,514,2060,1341,7,3,0,0
25837,72,7098,1191,8,2,0,0
95806,1560,12,53,18,16,-1,1
20978,322,4657,1190,8,0,0,0
8230,159,2610,1171,9,1,0,0
23662,833,1099,1088,1,4,0,0
7530,903,7882,1585,8,0,0,0
22918,582,2670,1567,2,0,1,0
27657,403,6738,1524,9,4,0,0
30009,619,2613,1335,8,0,0,0
16328,638,7818,1756,6,3,0,0
44039,193,7536,1976,9,4,0,0
15541,800,7871,1389,9,3,0,0
11998,318,746,1363,4,4,0,0
35299,391,2067,1247,3,0,0,0
14493,44,3386,1394,4,1,0,0
37766,127,4066,1240,6,1,0,0
2742,462,5653,1215,8,4,1,0
84030,3210,21,42,36,9,-1,1
5555,480,5589,1792,4,2,0,0
94541,3249,120,28,37,16,-1,1
22233,698,8009,1881,9,1,0,0
75276,4285,85,36,10,17,-1,1
34866,293,3011,1570,5,1,0,0
16282,975,2647,1799,1,0,0,0
69318,3904,177,2,44,8,0,1
69146,4445,280,31,32,8,-1,1
5499,604,1516,1925,8,1,0,0
4762,348,5266,1409,9,3,0,0
38778,383,5136,1520,9,4,0,0
47659,686,8277,1307,3,4,0,0
28117,785,9136,1091,7,2,0,0
4249,920,1254,1111,6,4,0,0
5658,800,3422,1728,2,4,0,0
55164,4187,272,27,34,7,-1,1
16563,926,4266,1752,3,4,0,0
1667,610,2367,1565,8,4,1,0
63679,1439,428,40,26,11,0,1
40790,547,994,1419,8,4,0,0
24177,268,4141,1439,2,4,0,0
47486,975,4363,1549,6,1,0,0
77572,3181,373,63,20,6,1,1
87491,3904,315,90,33,6,1,1
43929,279,1365,1260,2,1,0,0
35054,802,9781,1808,5,1,0,0
5133,976,1422,1543,9,4,1,0
89255,1246,40,11,42,15,-1,1
59514,3687,289,73,43,13,-1,1
96580,4900,309,11,35,14,-1,1
52976,3116,25,87,46,10,-1,1
25370,182,4183,1660,2,2,0,0
6895,41,7694,1829,4,0,0,0
38220,726,3839,1202,7,1,0,0
60844,4490,349,93,12,15,0,1
33402,400,6373,1541,9,1,0,0
31874,843,3931,1647,6,1,0,0
38991,48,2436,1120,7,1,0,0
43845,390,3557,1770,7,4,0,0
58769,3614,112,38,34,9,-1,1
29671,147,4120,1540,5,1,0,0
92585,3145,217,86,12,5,0,1
78625,1581,216,74,13,10,-1,1
34142,217,8468,1832,7,4,0,0
14703,405,8227,1170,5,4,0,0
32010,915,8406,1763,4,3,0,0
58338,4439,273,3,18,17,1,1
73124,3577,78,32,17,18,1,1
31651,979,5163,1089,8,3,0,0
84075,2018,364,31,39,10,1,1
38080,541,7940,1670,1,4,0,0
71853,2434,391,8,30,12,1,1
4631,104,4570,1989,8,0,0,0
33994,703,2234,1333,1,3,0,0
91999,3338,13,51,41,7,1,1
23447,355,7353,1523,3,0,0,0
48077,303,5865,1887,1,4,0,0
42576,876,4492,1337,5,3,0,0
41747,660,5249,1779,2,1,0,0
35560,109,5016,1792,4,4,1,0
26849,480,6177,1691,2,3,0,0
31111,218,8074,1326,3,0,1,0
33556,315,5101,1569,3,3,0,0
38198,203,3983,1338,2,3,0,0
10882,137,2783,1542,6,2,0,0
12411,476,6482,1573,1,2,0,0
49538,102,9994,1988,5,0,0,0
24132,195,8499,1785,5,0,0,0
17646,228,8720,1804,4,4,1,0
24164,65,5155,1528,2,2,0,0
12246,702,3279,1083,1,3,0,0
2021,63,7630,1537,1,4,1,0
7548,904,4218,1242,2,1,0,0
37068,530,8369,1013,4,0,0,0
29927,852,5379,1595,1,1,0,0
19745,458,6999,1045,1,3,0,0
31573,779,8472,1101,2,0,0,0
8927,557,3824,1186,3,4,0,0
48701,237,6406,1970,5,4,0,0
25596,465,8330,1742,7,4,1,0
84986,4981,137,91,28,17,0,1
31112,926,829,1588,6,4,0,0
46994,925,2368,1455,9,2,0,0
23002,576,762,1122,6,3,0,0
21281,6,9824,1302,7,0,0,0
12835,407,3638,1430,9,0,0,0
45690,940,4586,1895,7,1,0,0
23443,8,5475,1459,4,0,0,0
84253,4188,468,22,22,18,1,1
33376,72,5282,1157,4,3,0,0
6569,357,1166,1781,4,4,0,0
24567,907,3914,1480,2,4,0,0
24624,854,1412,1849,5,2,0,0
34997,541,9024,1639,4,1,0,0
79785,3982,87,33,43,14,0,1
44513,444,7059,1732,6,1,0,0
4390,209,7758,1373,6,3,0,0
37062,503,9850,1502,1,2,0,0
40764,93,1857,1172,3,1,0,0
32216,911,3697,1246,8,1,1,0
22518,125,772,1942,6,4,0,0
47940,941,4556,1987,1,3,0,0
38114,694,2879,1080,2,4,0,0
36358,709,5494,1639,5,1,0,0
11729,991,5514,1538,3,3,0,0
20181,173,4772,1367,6,2,0,0
55361,4557,216,23,22,12,1,1
82571,3357,264,86,21,15,1,1
5804,529,4868,1114,8,0,0,0
19088,721,4933,1669,6,4,0,0
30759,572,6295,1096,9,1,0,0
38846,781,6916,1949,4,3,0,0
37336,501,3623,1711,1,3,0,0
5114,207,8227,1785,4,1,1,0
14716,495,2915,1512,8,3,0,0
61938,3902,448,27,25,12,-1,1
57444,3096,274,13,25,8,1,1
41760,835,5511,1306,1,1,0,0
83117,4901,348,98,34,9,-1,1
94894,3479,393,7,19,6,0,1
80496,3029,41,72,21,6,0,1
8531,317,5364,1762,4,3,0,0
25070,946,2741,1982,1,0,0,0
34595,593,5807,1601,1,1,0,0
39328,771,6621,1473,8,3,1,0
20576,499,1100,1209,1,1,0,0
96963,1510,447,82,16,7,0,1
34623,156,1280,1555,4,4,0,0
39660,628,8606,1990,1,1,1,0
68749,3366,96,96,25,14,0,1
35546,30,591,1148,5,2,0,0
53413,3435,239,60,27,16,1,1
27531,195,3644,1584,6,0,0,0
33606,290,4323,1859,2,0,0,0
16106,686,9018,1071,2,3,1,0
35584,257,6953,1064,5,0,0,0
61975,2216,434,0,21,9,1,1
9702,49,6323,1814,3,2,0,0
27155,598,7564,1716,5,4,0,0
16222,192,6322,1593,4,0,0,0
12190,737,3153,1731,8,4,0,0
86955,2050,287,75,24,7,1,1
57322,2266,441,87,26,9,0,1
10127,869,4525,1985,3,2,0,0
48456,289,4661,1211,3,1,0,0
31818,344,6099,1693,3,2,0,0
6776,335,2596,1928,4,2,0,0
45311,991,9063,1056,5,3,0,0
94312,4622,330,94,35,19,0,1
11488,86,995,1338,3,2,0,0
25538,75,7882,1239,4,3,0,0
13411,417,3583,1616,4,4,0,0
34933,205,2372,1150,6,4,0,0
5944,592,6392,1021,4,3,0,0
23054,280,9355,1389,7,2,0,0
35542,699,4894,1284,7,0,0,0
87964,2302,178,82,47,5,0,1
11541,423,4159,1842,5,2,0,0
49280,957,7583,1598,3,0,0,0
23190,941,3629,1652,9,3,0,0
1726,96,5650,1952,8,4,0,0
28420,355,4728,1740,5,4,0,0
38233,787,5318,1121,1,2,0,0
15437,29,3743,1915,6,2,0,0
96882,3258,327,48,12,16,1,1
46781,170,6750,1544,4,2,0,0
71172,1924,240,75,43,11,-1,1
24196,468,1055,1738,7,2,0,0
89266,2934,442,84,11,9,1,1
28529,326,3997,1297,9,2,0,0
36820,729,3906,1587,3,0,1,0
39663,400,9814,1891,3,0,1,0
45813,296,4039,1306,2,3,0,0
41738,78,8947,1469,5,0,0,0
64003,1865,470,69,15,10,0,1
32174,800,7920,1591,2,1,0,0
73265,4327,246,1,11,14,-1,1
43821,432,8333,1654,9,1,0,0
92382,1378,15,87,30,9,0,1
18429,835,3153,1642,2,2,0,0
60462,1500,347,27,41,6,-1,1
76209,3880,300,92,44,9,-1,1
4726,834,2281,1127,2,3,0,0
12002,163,7646,1544,4,0,0,0
34340,6,738,1332,6,3,0,0
47617,111,7154,1283,1,2,0,0
5806,575,9970,1904,3,3,0,0
10111,824,3331,1597,9,2,0,0
62015,3544,49,22,23,14,0,1
35521,658,1056,1539,4,2,0,0
52843,4350,143,15,33,6,0,1
29145,419,843,1243,8,1,0,0
33409,419,8575,1316,6,1,0,0
17154,758,2822,1760,5,0,1,0
37914,885,8299,1761,3,4,0,0
99365,2145,74,77,22,8,1,1
35622,544,3008,1587,9,3,0,0
82406,3125,296,20,26,6,1,1
64272,2834,4,49,31,7,-1,1
43675,451,1401,1925,3,3,0,0
48968,321,2902,1233,2,0,0,0
17850,84,4366,1029,6,3,1,0
17748,603,9869,1847,5,0,0,0
19546,401,2726,1513,7,3,0,0
8987,533,5103,1888,8,1,0,0
9519,19,5787,1143,1,3,0,0
16485,687,6453,1478,3,4,0,0
17405,445,9152,1038,5,2,0,0
93370,2279,65,20,32,16,-1,1
5493,339,6146,1006,8,1,0,0
45814,734,9304,1809,2,4,0,0
70001,3947,96,96,29,7,1,1
72706,2047,24,68,14,16,-1,1
17920,109,2323,1827,2,0,0,0
42323,132,4881,1098,4,4,0,0
58696,1199,392,17,34,12,-1,1
39559,504,7204,1819,1,3,0,0
89215,3356,329,40,33,15,-1,1
63158,4834,400,35,15,10,-1,1
43080,871,9113,1277,3,2,0,0
47576,359,1192,1273,5,4,0,0
24393,367,2544,1727,1,0,0,0
92124,1895,220,14,49,5,-1,1
37185,849,7139,1577,9,3,0,0
27116,310,5924,1465,2,0,0,0
24874,829,6868,1888,5,1,0,0
33125,287,7058,1124,2,2,0,0
31932,76,6039,1972,6,4,0,0
21669,537,1081,1650,1,2,0,0
50809,2315,172,89,47,15,1,1
8909,732,7300,1611,5,1,0,0
7441,899,3753,1811,9,0,0,0
6788,504,731,1477,7,4,0,0
10130,657,2360,1220,8,1,0,0
39191,704,9031,1803,8,3,0,0
46360,936,9242,1210,4,1,0,0
37451,86,9690,1819,6,2,0,0
87653,4222,118,2,21,7,-1,1
17438,924,1673,1307,1,4,0,0
18347,731,9201,1730,1,2,1,0
38157,853,9438,1791,7,1,0,0
45965,366,8276,1539,6,2,1,0
19440,925,7781,1041,9,2,0,0
19888,101,5161,1627,1,2,0,0
7783,315,1377,1687,6,3,0,0
87886,3156,359,3,48,19,1,1
23911,709,8461,1297,3,4,1,0
1822,477,1834,1882,1,1,0,0
31682,758,6535,1651,8,4,0,0
32289,290,7664,1492,6,1,1,0
63333,1501,228,63,32,8,0,1
8804,511,9611,1142,4,2,1,0
2802,666,9171,1069,9,4,0,0
3557,511,1731,1024,1,2,0,0
18727,112,8766,1510,3,1,0,0
28751,584,990,1697,5,0,0,0
7816,187,3377,1988,1,3,0,0
98624,2859,95,2,14,9,-1,1
26537,721,7635,1326,3,0,1,0
29861,661,2855,1408,8,4,0,0
78890,1342,8,74,36,10,-1,1
57316,1340,133,94,46,17,-1,1
19639,716,1598,1761,2,2,0,0
87141,2050,445,28,14,17,0,1
4810,770,7243,1622,6,1,1,0
13201,540,9979,1180,5,1,0,0
41809,802,9674,1895,6,0,0,0
22732,484,4784,1311,4,3,0,0
1207,807,5263,1899,7,3,0,0
39595,946,8914,1230,6,0,0,0
25548,509,8428,1885,8,4,0,0
80221,3524,44,74,31,6,0,1
39000,113,7834,1396,3,4,0,0
18214,23,2371,1062,2,2,1,0
93093,2393,140,7,39,11,0,1
4292,384,8924,1794,2,1,0,0
49901,937,5577,1806,6,2,0,0
7229,980,7465,1695,5,3,0,0
27029,416,1581,1814,1,2,0,0
84850,2989,105,40,17,14,-1,1
18924,138,2561,1496,7,2,0,0
10686,447,1813,1453,1,4,0,0
81280,2612,383,63,45,14,-1,1
13803,923,5817,1186,7,3,0,0
14507,433,2482,1837,3,2,0,0
27122,266,4481,1580,6,4,0,0
31841,140,6871,1998,4,4,1,0
25345,390,4494,1477,9,0,1,0
14403,450,2127,1979,2,2,0,0
25860,305,5209,1855,1,4,0,0
86479,3635,485,66,41,7,-1,1
7924,93,4633,1292,2,0,0,0
46799,909,6038,1372,5,0,0,0
87548,3093,456,7,25,12,-1,1
89586,1701,75,37,23,11,0,1
62195,1257,154,46,18,17,-1,1
57907,4649,276,75,48,9,0,1
95411,1659,198,20,43,7,-1,1
73422,4736,415,43,22,15,1,1
93237,3795,82,4,32,6,0,1
89767,1226,351,20,29,13,1,1
10101,711,8241,1094,3,0,0,0
60352,1369,54,83,37,12,1,1
49747,231,6579,1548,6,0,0,0
96779,1177,333,86,10,14,1,1
17393,39,3055,1251,1,3,0,0
46648,583,8654,1811,8,3,0,0
35839,378,2573,1830,4,3,0,0
16379,495,1216,1104,9,3,0,0
13999,783,9965,1085,3,1,0,0
91709,4574,29,54,45,18,1,1
27212,644,2249,1482,7,3,0,0
62992,1684,452,55,21,9,-1,1
48064,230,5901,1645,1,4,0,0
6258,806,875,1572,1,2,0,0
50818,1471,315,22,17,17,-1,1
18073,792,7197,1108,3,0,0,0
22566,95,6015,1674,8,0,0,0
44934,785,3486,1790,6,3,0,0
2898,576,8505,1839,4,4,0,0
99201,2402,72,75,49,14,0,1
25765,613,2524,1676,7,3,0,0
83367,4007,115,20,29,7,0,1
14947,441,1060,1811,2,2,0,0
89276,4594,127,93,10,12,1,1
92836,1588,220,91,25,8,0,1
48319,544,3906,1665,6,0,0,0
95047,1137,188,34,22,8,1,1
16795,118,6175,1465,1,1,0,0
13676,63,9505,1028,8,2,0,0
95939,1261,345,55,23,6,-1,1
51382,2647,456,46,38,14,1,1
12382,681,1079,1582,7,4,0,0
85455,1198,394,29,46,15,-1,1
59570,2419,156,17,49,14,1,1
90404,2400,474,74,24,6,-1,1
20975,675,7370,1614,7,4,0,0
36643,538,831,1651,3,0,0,0
11647,83,6085,1180,4,0,0,0
53846,1525,300,36,37,11,0,1
29253,290,3703,1887,7,1,0,0
7519,393,4609,1107,5,4,0,0
16577,914,4826,1389,3,1,0,0
15489,558,1567,1083,8,1,0,0
45413,630,7220,1434,1,4,0,0
30794,981,4258,1948,7,2,0,0
16229,369,7158,1885,6,1,0,0
61829,4950,460,40,44,12,0,1
48198,122,7104,1707,8,0,0,0
34039,626,4854,1887,2,0,0,0
79948,4534,275,16,49,13,0,1
17422,73,5260,1501,9,3,0,0
84638,3134,319,70,28,9,1,1
17538,414,1126,1818,7,1,0,0
6997,22,9280,1064,4,4,0,0
72711,4710,7,76,41,18,-1,1
82693,1598,141,71,14,11,0,1
73513,4515,39,99,17,15,1,1
14673,360,3165,1342,2,1,0,0
36196,821,3820,1262,8,4,0,0
23168,464,6961,1468,8,1,0,0
30301,607,1492,1718,2,1,0,0
32910,223,7046,1472,5,0,0,0
15388,139,6675,1183,4,2,0,0
70760,1417,259,68,23,11,1,1
27170,333,2992,1962,5,0,0,0
10817,101,9664,1978,6,4,0,0
19755,153,6220,1295,6,4,0,0
48523,474,6880,1960,1,1,1,0
65543,3682,392,44,31,9,1,1
85980,4039,310,41,22,9,1,1
12016,73,7993,1481,7,4,0,0
32910,247,1609,1881,9,2,1,0
38797,33,6083,1955,2,2,0,0
24322,868,9612,1332,5,2,0,0
67977,4446,289,65,33,11,0,1
57426,3711,497,80,46,10,0,1
47733,130,4583,1069,4,1,0,0
21159,393,8495,1382,4,1,0,0
35888,618,3275,1295,3,0,0,0
92861,4665,110,94,14,19,0,1
7704,271,5856,1619,1,1,0,0
21584,599,1745,1639,1,1,0,0
5300,601,783,1544,3,2,0,0
39088,608,2673,1061,2,3,0,0
25578,567,4432,1292,9,1,0,0
40099,914,3449,1155,9,1,0,0
91401,4931,159,85,42,12,0,1
19658,30,7023,1967,8,1,0,0
16901,979,3808,1220,2,1,0,0
31620,227,1554,1017,7,1,0,0
12344,946,7173,1240,5,3,0,0
28386,239,7097,1616,5,2,0,0
37059,193,9308,1791,8,3,0,0
14323,59,8743,1805,5,3,0,0
99810,4034,175,92,25,10,0,1
25819,611,9830,1134,6,0,0,0
2177,45,7978,1867,9,0,0,0
27630,485,9985,1408,7,2,0,0
6445,175,1024,1415,9,0,0,0
55456,3595,257,41,25,15,0,1
95347,3469,224,76,37,12,1,1
6889,396,4553,1269,2,4,1,0
10184,343,6700,1089,3,2,1,0
43946,225,5721,1364,4,0,0,0
77048,4595,3,86,27,8,-1,1
79730,2187,31,80,39,6,1,1
74806,1879,479,39,20,12,-1,1
41447,794,5158,1056,4,2,0,0
18368,509,6659,1837,7,3,0,0
80816,4567,413,92,22,5,0,1
16023,314,9865,1939,2,2,1,0
94391,2388,100,82,18,19,-1,1
21463,553,6822,1784,6,2,0,0
29380,593,6541,1708,5,4,0,0
34763,679,1357,1589,3,1,0,0
25762,947,1348,1502,4,2,1,0
85018,1894,359,4,10,7,0,1
60687,3587,15,43,22,7,1,1
34069,578,9563,1430,3,3,0,0
66791,4809,125,35,18,12,-1,1
4380,116,6488,1577,4,4,0,0
28266,448,1420,1818,6,4,0,0
28251,343,1936,1621,8,4,0,0
34787,822,1709,1948,2,0,0,0
69329,3577,397,71,33,15,1,1
99851,2437,77,17,12,5,-1,1
24563,776,7019,1007,7,1,0,0
22563,872,8988,1074,5,2,0,0
1968,695,2870,1800,9,2,0,0
92017,1794,1,1,39,19,1,1
34893,106,1664,1939,2,0,0,0
17779,982,6620,1988,4,2,0,0
29380,233,1856,1992,1,2,0,0
26658,813,825,1831,4,2,0,0
14807,111,1545,1869,3,4,0,0
54560,2701,12,86,44,17,1,1
6827,144,1439,1805,3,4,0,0
90831,2551,35,59,27,19,1,1
45262,674,6430,1326,2,1,0,0
30757,714,4854,1366,8,3,0,0
40734,437,4748,1980,9,0,0,0
6895,976,9781,1840,9,4,0,0
42971,727,6535,1914,2,4,0,0
2524,46,703,1040,4,1,0,0
10007,163,9690,1915,3,0,0,0
7450,71,7586,1046,3,4,0,0
51958,3492,123,39,39,10,-1,1
16524,680,9443,1330,8,0,0,0
20531,927,1287,1336,8,0,0,0
25504,45,5687,1120,3,2,0,0
72625,2560,90,95,23,19,1,1
16728,91,6194,1858,2,3,0,0
92040,4769,6,67,24,13,-1,1
29047,720,1446,1697,9,1,0,0
26291,727,5227,1835,2,3,0,0
35020,756,5898,1901,7,1,0,0
37980,884,7464,1169,8,0,0,0
30197,857,1579,1258,7,0,0,0
16349,40,9618,1729,1,4,0,0
75774,1167,454,1,29,8,-1,1
86719,1779,483,27,42,6,0,1
40499,317,6593,1770,5,1,0,0
35249,97,6065,1233,8,2,1,0
16892,758,5311,1655,3,1,1,0
80845,2431,268,25,38,17,0,1
27432,17,6949,1416,2,2,0,0
93087,4133,462,5,27,10,0,1
90227,1032,377,3,21,12,-1,1
30725,303,4939,1381,4,0,0,0
78065,1846,488,43,21,11,0,1
56500,3721,129,82,25,16,-1,1
34548,282,3335,1056,2,0,0,0
76012,1425,438,13,33,19,1,1
47843,102,8726,1686,5,0,0,0
86102,4677,322,60,42,11,0,1
64975,4830,27,73,40,10,-1,1
18862,694,4290,1182,5,2,0,0
74541,4287,33,89,23,7,1,1
84857,2016,178,72,25,7,-1,1
74302,4993,204,91,12,17,1,1
3800,322,6787,1854,6,1,0,0
43460,451,4700,1280,4,4,0,0
85930,1218,342,89,26,9,1,1
92786,4393,59,33,22,5,-1,1
46454,796,5508,1276,7,0,0,0
37332,803,8254,1477,3,3,0,0
96895,4654,371,97,34,5,-1,1
4586,588,8919,1722,9,3,0,0
47389,409,6375,1699,3,1,0,0
80956,2988,43,54,10,13,0,1
32703,882,8119,1025,4,1,0,0
98044,4722,21,25,38,8,1,1
41757,560,6831,1946,9,1,0,0
33781,455,5691,1630,4,2,0,0
32238,739,1323,1141,9,4,0,0
88205,2105,146,84,30,7,-1,1
52703,4169,120,76,36,18,1,1
29538,390,7437,1086,7,2,0,0
14224,488,4952,1173,5,4,0,0
48299,136,7074,1777,7,4,0,0
38711,685,9673,1199,2,3,0,0
11736,132,6291,1756,8,1,0,0
97659,3694,82,30,39,11,-1,1
99322,1667,126,92,47,6,0,1
45096,792,4866,1652,5,3,0,0
39141,443,7664,1623,6,0,0,0
9716,123,3659,1828,4,0,1,0
19394,675,5468,1583,6,0,0,0
87206,2284,285,43,12,17,-1,1
44541,628,3239,1075,2,0,0,0
2622,414,4722,1622,2,4,0,0
33284,6,8025,1500,5,3,0,0
16913,961,567,1016,6,3,1,0
38641,902,7757,1259,9,4,0,0
88173,2458,372,39,30,13,0,1
25253,421,4732,1075,4,1,0,0
61423,1518,9,27,32,17,1,1
48864,738,9955,1688,1,2,0,0
97401,1473,173,36,11,15,0,1
88883,4390,190,39,12,7,1,1
35905,364,4555,1897,7,1,0,0
16338,974,2177,1485,4,3,0,0
88662,4255,490,47,48,19,1,1
7368,429,3042,1331,9,2,0,0
80125,3981,221,39,28,12,0,1
34110,531,3416,1477,4,2,0,0
22253,281,8611,1998,9,2,0,0
40974,570,5671,1480,8,1,0,0
27955,296,4636,1705,5,1,0,0
16781,235,9237,1985,5,0,0,0
39649,209,8175,1800,8,4,0,0
49702,542,3664,1649,5,4,0,0
3573,166,1668,1165,8,1,0,0
55424,4270,192,59,30,10,1,1
43759,170,3571,1473,6,0,0,0
2120,571,2776,1502,8,2,0,0
19994,388,5760,1095,4,3,0,0
28570,251,7631,1782,5,2,0,0
30808,104,6975,1997,2,4,1,0
29761,725,7238,1556,1,2,0,0
99211,4643,76,47,15,7,-1,1
43229,575,4876,1094,4,3,0,0
35674,667,4283,1540,1,4,0,0
26476,42,7674,1825,7,0,0,0
41770,568,2763,1565,7,0,0,0
2980,232,2563,1996,5,0,0,0
35865,815,7191,1059,7,3,0,0
73806,1930,83,68,43,11,-1,1
71500,4322,488,62,48,6,-1,1
44194,934,9835,1310,6,0,0,0
7731,565,9971,1501,5,2,1,0
62077,2173,143,1,21,12,-1,1
9258,858,6531,1561,9,2,0,0
95267,2044,381,81,26,8,0,1
32182,912,4428,1571,8,0,0,0
42755,653,6797,1796,1,3,1,0
62410,1091,158,31,41,19,0,1
18633,790,4679,1338,3,0,1,0
44585,201,6606,1761,8,1,0,0
9264,937,2158,1303,5,4,0,0
91074,4588,62,73,46,11,-1,1
20282,391,7624,1426,2,1,0,0
48684,726,1659,1868,2,4,0,0
69039,4535,326,56,42,13,0,1
13183,687,2562,1059,5,0,0,0
45247,456,5126,1230,9,1,0,0
21733,887,9993,1622,8,2,0,0
60002,1656,140,8,35,6,-1,1
19230,316,9312,1012,7,2,0,0
95358,4903,252,46,11,8,1,1
25264,135,5887,1591,8,4,0,0
39638,10,4267,1344,5,3,0,0
90558,2310,448,6,12,8,0,1
83224,1882,456,14,15,15,0,1
35080,620,5822,1434,4,4,0,0
94090,4620,39,46,13,5,0,1
37116,861,7021,1661,2,3,0,0
50964,2986,95,89,23,11,0,1
60624,4634,365,22,12,13,1,1
11554,404,5325,1653,1,2,1,0
33762,16,2110,1329,1,0,0,0
1161,191,7733,1762,9,2,0,0
75168,4355,17,15,45,16,-1,1
71571,1268,90,4,37,7,1,1
20123,769,2037,1225,9,2,0,0
21609,596,6488,1169,5,2,0,0
76998,4172,123,69,20,11,-1,1
91787,4035,328,33,19,15,1,1
27201,419,8482,1127,3,0,0,0
85169,1161,441,42,36,16,-1,1
98909,2707,450,52,23,7,1,1
36111,800,2743,1912,4,2,0,0
23180,483,5492,1554,3,2,0,0
21445,695,6006,1798,4,0,0,0
72405,2968,189,84,45,7,0,1
3125,567,1496,1952,1,3,0,0
56051,2734,129,0,29,15,1,1
40279,934,4777,1186,8,4,0,0
3911,517,6298,1336,7,3,0,0
80587,4656,478,45,48,11,1,1
6084,205,9177,1455,1,3,0,0
69784,1872,496,19,36,15,0,1
12329,693,4550,1884,1,2,1,0
18022,981,8555,1884,3,0,0,0
14428,687,7105,1793,7,0,0,0
32065,587,6015,1858,9,3,0,0
24803,378,1096,1111,6,2,0,0
50415,3362,156,7,46,7,1,1
48219,721,4735,1667,4,1,1,0
31314,864,886,1131,7,0,0,0
30486,726,8868,1700,7,0,0,0
86267,1461,484,43,28,14,-1,1
45299,454,7877,1230,8,2,0,0
64017,1482,172,41,37,5,1,1
60833,2624,370,77,33,7,1,1
43287,851,8623,1785,6,0,0,0
67085,4761,218,47,40,17,1,1
11361,44,5631,1227,2,3,0,0
6486,905,6065,1917,5,3,0,0
20201,201,4459,1156,8,0,0,0
91391,3705,325,35,42,11,-1,1
31811,136,737,1958,6,2,0,0
11222,177,3333,1669,3,1,0,0
48076,273,9148,1214,7,1,1,0
9155,304,1853,1384,5,0,0,0
24386,523,6913,1800,1,2,0,0
88416,1141,320,50,44,6,1,1
9070,759,4879,1627,2,3,0,0
32273,740,1237,1686,1,1,0,0
5790,178,1664,1132,9,0,0,0
21358,523,1413,1170,8,1,0,0
62860,3620,365,24,46,16,1,1
20128,354,3072,1652,6,1,0,0
21059,679,3651,1843,7,2,0,0
11332,474,5225,1380,3,4,0,0
38194,454,871,1358,1,0,1,0
43864,677,7751,1455,7,0,0,0
27475,465,8086,1934,4,3,1,0
1481,650,3959,1263,2,4,0,0
92174,2863,137,13,38,5,0,1
29087,199,6516,1135,5,1,0,0
48280,339,7496,1480,7,2,0,0
29746,282,2496,1611,6,2,0,0
11805,197,4196,1335,1,1,0,0
7142,916,8237,1614,7,1,0,0
1956,917,4992,1186,3,1,0,0
21908,375,8917,1227,6,3,0,0
45064,574,4173,1191,3,3,0,0
24128,237,9981,1508,9,2,0,0
27258,31,6118,1661,6,1,1,0
25071,571,2621,1096,9,4,0,0
64003,4706,338,40,10,18,1,1
21384,412,9769,1638,6,4,0,0
30257,354,8501,1360,9,1,0,0
21389,554,8959,1966,4,4,0,0
96698,3457,117,5,10,17,-1,1
42240,273,3688,1660,8,0,0,0
30309,419,5506,1802,4,1,0,0
1077,934,4232,1827,4,2,0,0
88685,4546,348,36,36,18,1,1
39155,624,4979,1022,8,3,0,0
94508,3945,426,7,25,12,1,1
98626,3929,490,20,42,10,1,1
93322,3543,268,28,38,6,-1,1
27705,147,3555,1652,6,1,0,0
18101,749,871,1730,7,4,0,0
28384,293,7590,1505,9,3,1,0
23804,83,3408,1381,8,1,0,0
80632,4276,465,6,48,11,-1,1
46714,19,5928,1433,4,4,0,0
2171,776,605,1242,7,2,0,0
5135,258,3701,1840,3,2,0,0
